J2 temperature m m2 m4 ms e sp_h 
0.2 1.56 0.99513 0.990395 0.981314 0.00715917 -237.733 0.0942669 
0.2 1.565 0.995232 0.990599 0.981718 0.00715567 -237.782 0.0942268 
0.2 1.565 0.995096 0.990329 0.981189 0.00724031 -237.719 0.0939229 
0.2 1.57 0.995078 0.990297 0.981136 0.00741745 -237.711 0.0967846 
0.2 1.57 0.994936 0.990015 0.98058 0.00744687 -237.642 0.0978311 
0.2 1.575 0.99515 0.990434 0.981388 0.00704238 -237.746 0.0909499 
0.2 1.575 0.99489 0.989925 0.980406 0.00751796 -237.629 0.0963887 
0.2 1.58 0.995 0.990141 0.980825 0.00733418 -237.668 0.0956185 
0.2 1.58 0.994802 0.989752 0.980075 0.00765448 -237.582 0.0993607 
0.2 1.585 0.994682 0.989518 0.979629 0.00792927 -237.53 0.101249 
0.2 1.585 0.99473 0.989611 0.979802 0.00775439 -237.554 0.0993503 
0.2 1.59 0.99467 0.989489 0.979556 0.0076095 -237.518 0.0988635 
0.2 1.59 0.994572 0.989302 0.97921 0.00805892 -237.477 0.103169 
0.2 1.595 0.99454 0.989236 0.979076 0.00793658 -237.462 0.10147 
0.2 1.595 0.994272 0.988712 0.978071 0.00847586 -237.341 0.108046 
0.2 1.6 0.994072 0.988322 0.977331 0.00895868 -237.259 0.111566 
0.2 1.6 0.99434 0.988844 0.978319 0.00824278 -237.367 0.105083 
0.2 1.605 0.994122 0.988417 0.977502 0.00864107 -237.27 0.110038 
0.2 1.605 0.994148 0.988467 0.977594 0.00853297 -237.284 0.107869 
0.2 1.61 0.994108 0.988389 0.977443 0.00857667 -237.27 0.106815 
0.2 1.61 0.994054 0.988285 0.977252 0.00879783 -237.247 0.110249 
0.2 1.615 0.993876 0.987933 0.976563 0.00888276 -237.166 0.110912 
0.2 1.615 0.99393 0.988035 0.976747 0.00857926 -237.181 0.10835 
0.2 1.62 0.993682 0.987551 0.975825 0.00910882 -237.07 0.113221 
0.2 1.62 0.993742 0.987669 0.976051 0.00901219 -237.1 0.112077 
0.2 1.625 0.993772 0.987728 0.976165 0.00894105 -237.116 0.110883 
0.2 1.625 0.993488 0.987174 0.97511 0.00958978 -236.982 0.11865 
0.2 1.63 0.99366 0.987509 0.975745 0.00912665 -237.065 0.112152 
0.2 1.63 0.993594 0.987384 0.975523 0.00952412 -237.04 0.115899 
0.2 1.635 0.993358 0.986925 0.974653 0.0101042 -236.944 0.120255 
0.2 1.635 0.993348 0.986896 0.974564 0.00955541 -236.915 0.117319 
0.2 1.64 0.99337 0.986946 0.974684 0.00990263 -236.932 0.120183 
0.2 1.64 0.993518 0.987237 0.975248 0.00971852 -236.998 0.118083 
0.2 1.645 0.993242 0.98669 0.974173 0.00975377 -236.878 0.118326 
0.2 1.645 0.993312 0.986832 0.97446 0.00990095 -236.92 0.118478 
0.2 1.65 0.992948 0.986121 0.973105 0.0106394 -236.765 0.123783 
0.2 1.65 0.992914 0.986043 0.972912 0.00997264 -236.716 0.121688 
0.2 1.655 0.99266 0.985548 0.971973 0.0105356 -236.614 0.126609 
0.2 1.655 0.99329 0.986777 0.974313 0.009178 -236.886 0.112591 
0.2 1.66 0.992558 0.985354 0.971615 0.0109745 -236.566 0.12862 
0.2 1.66 0.99265 0.985537 0.971981 0.0110227 -236.62 0.128054 
0.2 1.665 0.99252 0.985278 0.971469 0.0109435 -236.542 0.130503 
0.2 1.665 0.992752 0.985738 0.97237 0.0108701 -236.671 0.12677 
0.2 1.67 0.992628 0.985485 0.971848 0.0104463 -236.598 0.123236 
0.2 1.67 0.992624 0.985479 0.971845 0.0105721 -236.582 0.127521 
0.2 1.675 0.992432 0.985107 0.971146 0.0110905 -236.512 0.130729 
0.2 1.675 0.99242 0.985074 0.971045 0.010516 -236.496 0.12478 
0.2 1.68 0.992426 0.985103 0.971162 0.0115116 -236.534 0.128272 
0.2 1.68 0.992028 0.984319 0.96964 0.0118552 -236.346 0.133959 
0.2 1.685 0.992262 0.984762 0.970441 0.0105972 -236.427 0.12478 
0.2 1.685 0.99187 0.984017 0.969089 0.0124975 -236.28 0.140872 
0.2 1.69 0.991952 0.98417 0.969354 0.0119166 -236.304 0.132984 
0.2 1.69 0.992 0.984258 0.969503 0.0114604 -236.305 0.135074 
0.2 1.695 0.991822 0.983903 0.968801 0.0113393 -236.217 0.13413 
0.2 1.695 0.99176 0.983787 0.968594 0.0117299 -236.194 0.135882 
0.2 1.7 0.991626 0.983527 0.968106 0.0120327 -236.151 0.138428 
0.2 1.7 0.991628 0.983523 0.968071 0.0115853 -236.135 0.135987 
0.2 1.705 0.99172 0.983711 0.96846 0.0118804 -236.191 0.136133 
0.2 1.705 0.99151 0.983308 0.967715 0.0126663 -236.104 0.142616 
0.2 1.71 0.99124 0.982777 0.966689 0.0128925 -235.992 0.143086 
0.2 1.71 0.991492 0.983261 0.967586 0.0119915 -236.074 0.139175 
0.2 1.715 0.991252 0.982798 0.966719 0.0126899 -235.976 0.143608 
0.2 1.715 0.991412 0.983108 0.967303 0.0122546 -236.047 0.140257 
0.2 1.72 0.991236 0.982769 0.966674 0.0128182 -235.988 0.142806 
0.2 1.72 0.991172 0.982648 0.966456 0.0131527 -235.965 0.145212 
0.2 1.725 0.990744 0.981798 0.964782 0.0130091 -235.751 0.146338 
0.2 1.725 0.990762 0.981838 0.964876 0.0132811 -235.767 0.146602 
0.2 1.73 0.99069 0.981703 0.964637 0.013665 -235.745 0.148568 
0.2 1.73 0.990704 0.981718 0.964626 0.0129471 -235.726 0.146871 
0.2 1.735 0.990718 0.981754 0.964721 0.0133559 -235.753 0.146187 
0.2 1.735 0.990596 0.981515 0.964263 0.0135173 -235.683 0.151246 
0.2 1.74 0.990226 0.980798 0.962916 0.0144109 -235.524 0.159239 
0.2 1.74 0.99006 0.980469 0.962271 0.0143952 -235.448 0.159496 
0.2 1.745 0.990546 0.981421 0.964098 0.0137411 -235.689 0.148287 
0.2 1.745 0.990258 0.980845 0.962949 0.0134197 -235.537 0.148348 
0.2 1.75 0.98991 0.980174 0.961699 0.0144133 -235.383 0.157419 
0.2 1.75 0.98993 0.980218 0.961799 0.0146649 -235.395 0.158824 
0.2 1.755 0.989684 0.979726 0.96082 0.0143533 -235.279 0.156323 
0.2 1.755 0.989746 0.979856 0.961101 0.0147564 -235.323 0.159735 
0.2 1.76 0.98959 0.979555 0.960538 0.0151359 -235.249 0.164338 
0.2 1.76 0.989662 0.979687 0.960757 0.0145299 -235.267 0.158972 
0.2 1.765 0.989486 0.979346 0.96012 0.014938 -235.19 0.162867 
0.2 1.765 0.989408 0.979194 0.959827 0.0150555 -235.149 0.163027 
0.2 1.77 0.989416 0.979212 0.959871 0.015131 -235.158 0.16332 
0.2 1.77 0.989274 0.978943 0.959388 0.0158391 -235.123 0.165794 
0.2 1.775 0.989028 0.978458 0.958444 0.0158656 -234.995 0.168091 
0.2 1.775 0.988736 0.977886 0.957347 0.0161804 -234.874 0.170842 
0.2 1.78 0.988686 0.9778 0.957216 0.0168378 -234.863 0.171202 
0.2 1.78 0.988748 0.977899 0.957334 0.0155254 -234.868 0.165397 
0.2 1.785 0.98872 0.977858 0.957302 0.0162623 -234.844 0.172832 
0.2 1.785 0.98885 0.9781 0.957727 0.0154688 -234.888 0.16709 
0.2 1.79 0.98866 0.977743 0.957094 0.0164718 -234.842 0.170981 
0.2 1.79 0.988532 0.977492 0.956609 0.0165411 -234.777 0.174115 
0.2 1.795 0.98844 0.977313 0.956272 0.0166889 -234.749 0.172404 
0.2 1.795 0.988472 0.977381 0.95642 0.0169574 -234.756 0.174368 
0.2 1.8 0.988138 0.976719 0.955118 0.0167896 -234.616 0.170483 
0.2 1.8 0.988136 0.97672 0.955133 0.0170559 -234.614 0.17098 
0.2 1.805 0.988024 0.976512 0.95478 0.0177515 -234.565 0.180574 
0.2 1.805 0.987898 0.976262 0.954288 0.0176876 -234.526 0.178159 
0.2 1.81 0.987674 0.975819 0.953427 0.0176414 -234.397 0.181121 
0.2 1.81 0.987484 0.975448 0.952716 0.017869 -234.343 0.178224 
0.2 1.815 0.987284 0.975053 0.951946 0.0177974 -234.221 0.182705 
0.2 1.815 0.987642 0.975753 0.953285 0.0174259 -234.372 0.178726 
0.2 1.82 0.987428 0.975333 0.952478 0.0175135 -234.29 0.180441 
0.2 1.82 0.987112 0.974733 0.951388 0.0188165 -234.153 0.18923 
0.2 1.825 0.987112 0.974723 0.951339 0.0182433 -234.159 0.183872 
0.2 1.825 0.987238 0.974961 0.951767 0.017673 -234.186 0.183044 
0.2 1.83 0.986724 0.973981 0.949974 0.0194791 -234.019 0.190493 
0.2 1.83 0.987074 0.97466 0.951257 0.0188283 -234.15 0.188568 
0.2 1.835 0.986906 0.974333 0.950641 0.019062 -234.077 0.191578 
0.2 1.835 0.986958 0.974432 0.950816 0.018857 -234.089 0.187778 
0.2 1.84 0.98624 0.97303 0.94814 0.0196099 -233.767 0.193836 
0.2 1.84 0.986324 0.973188 0.948423 0.0192004 -233.787 0.193266 
0.2 1.845 0.985778 0.97213 0.94643 0.0201374 -233.588 0.19648 
0.2 1.845 0.986098 0.972751 0.947604 0.0196235 -233.717 0.192664 
0.2 1.85 0.986162 0.972887 0.947903 0.0200816 -233.757 0.196973 
0.2 1.85 0.985912 0.972397 0.946961 0.0202686 -233.635 0.198923 
