J2 temperature m m2 m4 ms e sp_h 
0.2 1.71 0.99149 0.983261 0.967599 0.0122164 -236.087 0.13916 
0.2 1.715 0.990808 0.981942 0.965114 0.0140587 -235.789 0.151516 
0.2 1.715 0.991312 0.982907 0.966899 0.0121119 -235.994 0.139074 
0.2 1.72 0.991196 0.982692 0.966526 0.0129122 -235.957 0.144183 
0.2 1.72 0.990916 0.982146 0.96549 0.0134535 -235.844 0.149349 
0.2 1.725 0.990994 0.982288 0.965725 0.012701 -235.87 0.141871 
0.2 1.725 0.991028 0.982362 0.965893 0.0130773 -235.893 0.145036 
0.2 1.73 0.990608 0.981543 0.964334 0.0138145 -235.721 0.149617 
0.2 1.73 0.990956 0.982209 0.965556 0.0124281 -235.829 0.143229 
0.2 1.735 0.990518 0.98136 0.963958 0.0134946 -235.651 0.149329 
0.2 1.735 0.99032 0.980982 0.963263 0.0142834 -235.588 0.154081 
0.2 1.74 0.990362 0.98106 0.963401 0.0139603 -235.586 0.154619 
0.2 1.74 0.9903 0.980939 0.963173 0.0141006 -235.56 0.154209 
0.2 1.745 0.99015 0.980644 0.962602 0.0141695 -235.486 0.155674 
0.2 1.745 0.990104 0.98055 0.962402 0.0139593 -235.474 0.151935 
0.2 1.75 0.989984 0.980326 0.962013 0.0147154 -235.424 0.157884 
0.2 1.75 0.990068 0.980485 0.962301 0.01429 -235.453 0.157879 
0.2 1.755 0.989974 0.980294 0.961904 0.0139624 -235.401 0.152115 
0.2 1.755 0.98989 0.980145 0.961673 0.01496 -235.396 0.156912 
0.2 1.76 0.989686 0.979723 0.960789 0.013908 -235.273 0.15245 
0.2 1.76 0.989466 0.979307 0.960043 0.0150065 -235.184 0.16269 
0.2 1.765 0.989362 0.979108 0.95968 0.015365 -235.14 0.165431 
0.2 1.765 0.989366 0.979116 0.959692 0.0153245 -235.164 0.162796 
0.2 1.77 0.989182 0.978761 0.959031 0.0158176 -235.064 0.167943 
0.2 1.77 0.98949 0.979361 0.960171 0.0152757 -235.201 0.163455 
0.2 1.775 0.98893 0.978257 0.958025 0.0154623 -234.948 0.163818 
0.2 1.775 0.988918 0.978246 0.95805 0.0161684 -234.953 0.171538 
0.2 1.78 0.98888 0.978169 0.957892 0.0160329 -234.928 0.168949 
0.2 1.78 0.98882 0.978053 0.957675 0.0161645 -234.908 0.16997 
0.2 1.785 0.988422 0.977294 0.956284 0.0176801 -234.757 0.178323 
0.2 1.785 0.988648 0.977712 0.957008 0.0160903 -234.83 0.16913 
0.2 1.79 0.988764 0.977953 0.957513 0.0166655 -234.897 0.170501 
0.2 1.79 0.988566 0.977567 0.95678 0.0169756 -234.809 0.174233 
0.2 1.795 0.988182 0.976813 0.955331 0.017251 -234.623 0.178921 
0.2 1.795 0.988016 0.976488 0.954707 0.0174297 -234.551 0.179031 
0.2 1.8 0.987718 0.975903 0.953577 0.0175418 -234.435 0.178589 
0.2 1.8 0.988084 0.976614 0.954925 0.0169161 -234.585 0.17479 
0.2 1.805 0.987858 0.976175 0.954093 0.0172527 -234.46 0.181209 
0.2 1.805 0.987724 0.975915 0.953605 0.0175435 -234.409 0.182305 
0.2 1.81 0.98782 0.976101 0.953953 0.0172932 -234.462 0.177488 
0.2 1.81 0.987716 0.975889 0.953518 0.0169361 -234.404 0.175267 
0.2 1.815 0.987354 0.975199 0.952256 0.018228 -234.25 0.186385 
0.2 1.815 0.987432 0.975349 0.952536 0.0180212 -234.305 0.181177 
0.2 1.82 0.986928 0.97437 0.950687 0.0188617 -234.097 0.188433 
0.2 1.82 0.987096 0.974697 0.951307 0.0186092 -234.14 0.189454 
0.2 1.825 0.986768 0.974072 0.950166 0.0197586 -234.031 0.19426 
0.2 1.825 0.986732 0.973994 0.949993 0.0194082 -233.998 0.194252 
0.2 1.83 0.98671 0.973955 0.949933 0.0195878 -234.014 0.191552 
0.2 1.83 0.986836 0.974202 0.950405 0.0194704 -234.067 0.189789 
0.2 1.835 0.986838 0.974204 0.950402 0.019344 -234.037 0.191046 
0.2 1.835 0.986544 0.97362 0.949253 0.0191115 -233.911 0.190427 
0.2 1.84 0.986338 0.973222 0.948508 0.0195103 -233.817 0.193474 
0.2 1.84 0.986674 0.97386 0.949661 0.0181553 -233.949 0.182371 
0.2 1.845 0.986078 0.972731 0.947622 0.0206644 -233.712 0.197731 
0.2 1.845 0.985942 0.972468 0.947127 0.0209264 -233.673 0.197874 
0.2 1.85 0.985734 0.972058 0.946345 0.0209103 -233.559 0.203877 
0.2 1.85 0.985536 0.971663 0.94556 0.0206353 -233.482 0.201017 
