size temperature m m2 m4 mag_sus 
10 2.7 0.835542 0.723196 0.567992 0.928356 
10 2.705 0.833876 0.720781 0.56521 0.940185 
10 2.705 0.835158 0.722367 0.566873 0.919726 
10 2.705 0.832724 0.718099 0.560878 0.912013 
10 2.71 0.831868 0.717096 0.559649 0.92589 
10 2.71 0.828626 0.712104 0.552739 0.940317 
10 2.71 0.831588 0.715803 0.557058 0.895381 
10 2.715 0.828204 0.711947 0.553427 0.958582 
10 2.715 0.82742 0.710544 0.551926 0.954707 
10 2.715 0.826302 0.709463 0.550674 0.982992 
10 2.72 0.827436 0.710261 0.55085 0.941564 
10 2.72 0.826988 0.710467 0.551603 0.976405 
10 2.72 0.825518 0.707061 0.545923 0.940461 
10 2.725 0.823718 0.706142 0.547228 1.01399 
10 2.725 0.820508 0.701275 0.540898 1.02906 
10 2.725 0.82374 0.705302 0.544452 0.981816 
10 2.73 0.821548 0.70159 0.53976 0.976167 
10 2.73 0.817836 0.697252 0.535227 1.04015 
10 2.73 0.817166 0.697068 0.535655 1.07354 
10 2.735 0.81733 0.696646 0.535135 1.04635 
10 2.735 0.81567 0.694419 0.532714 1.06402 
10 2.735 0.821878 0.703107 0.54243 1.00999 
10 2.74 0.812972 0.691479 0.529484 1.11518 
10 2.74 0.815322 0.693809 0.531359 1.06054 
10 2.74 0.816208 0.694322 0.531441 1.0265 
10 2.745 0.81122 0.68768 0.524075 1.0784 
10 2.745 0.811352 0.68774 0.522858 1.07277 
10 2.745 0.813022 0.690373 0.527197 1.06987 
10 2.75 0.806692 0.680964 0.515936 1.09861 
10 2.75 0.810112 0.68627 0.522329 1.0905 
10 2.75 0.805546 0.679545 0.51373 1.11421 
10 2.755 0.80672 0.68154 0.516107 1.1159 
10 2.755 0.800874 0.674373 0.509327 1.19686 
10 2.755 0.801212 0.673925 0.507437 1.16096 
10 2.76 0.80063 0.673397 0.507159 1.17351 
10 2.76 0.802746 0.676153 0.510601 1.15042 
10 2.76 0.804436 0.677578 0.510816 1.10364 
10 2.765 0.795952 0.666565 0.498093 1.19442 
10 2.765 0.79706 0.667685 0.499786 1.17107 
10 2.765 0.799934 0.67273 0.506671 1.18754 
10 2.77 0.789938 0.658685 0.490805 1.25211 
10 2.77 0.796868 0.668285 0.501775 1.20169 
10 2.77 0.794906 0.664586 0.495864 1.18089 
10 2.775 0.792772 0.662623 0.495205 1.23011 
10 2.775 0.79047 0.65996 0.492403 1.26549 
10 2.775 0.790772 0.659915 0.49202 1.24664 
10 2.78 0.789052 0.657079 0.48766 1.24014 
10 2.78 0.7866 0.654344 0.485722 1.28075 
10 2.78 0.786368 0.653804 0.484422 1.27445 
10 2.785 0.781748 0.647001 0.476645 1.28801 
10 2.785 0.784568 0.651046 0.481479 1.27467 
10 2.785 0.79134 0.659469 0.489284 1.19389 
10 2.79 0.777048 0.641883 0.471963 1.36485 
10 2.79 0.776126 0.640907 0.471126 1.38121 
10 2.79 0.780826 0.645483 0.473709 1.28292 
10 2.795 0.780948 0.646559 0.475947 1.31232 
10 2.795 0.77862 0.644195 0.474994 1.35763 
10 2.795 0.780326 0.644876 0.47343 1.28686 
10 2.8 0.769856 0.631615 0.459427 1.39058 
10 2.8 0.778578 0.642466 0.470817 1.2958 
10 2.8 0.776166 0.640077 0.468549 1.34442 
10 2.805 0.768964 0.631034 0.459121 1.41636 
10 2.805 0.771608 0.634382 0.463687 1.39049 
10 2.805 0.770696 0.633364 0.462371 1.40434 
10 2.81 0.769144 0.630098 0.456949 1.37068 
10 2.81 0.763414 0.623717 0.451661 1.4561 
10 2.81 0.766366 0.626772 0.45342 1.40409 
10 2.815 0.762168 0.620903 0.447606 1.42106 
10 2.815 0.767548 0.626802 0.452224 1.33828 
10 2.815 0.763392 0.622705 0.449618 1.41875 
10 2.82 0.76007 0.618212 0.444084 1.43637 
10 2.82 0.759258 0.618255 0.446053 1.48166 
10 2.82 0.763226 0.623028 0.450696 1.43667 
10 2.825 0.75718 0.615945 0.442931 1.50878 
10 2.825 0.75837 0.616492 0.442812 1.46433 
10 2.825 0.758392 0.616371 0.442747 1.45885 
10 2.83 0.753308 0.610085 0.436548 1.50573 
10 2.83 0.75143 0.608399 0.434812 1.54602 
10 2.83 0.749796 0.605252 0.430811 1.52148 
10 2.835 0.749574 0.605613 0.431951 1.54326 
10 2.835 0.748796 0.604619 0.430434 1.54934 
10 2.835 0.747558 0.602085 0.4276 1.52528 
10 2.84 0.742506 0.595218 0.418561 1.54588 
10 2.84 0.74967 0.603898 0.427907 1.47511 
10 2.84 0.744542 0.598637 0.423705 1.55966 
10 2.845 0.744114 0.599039 0.425391 1.59345 
10 2.845 0.744238 0.598335 0.423241 1.56219 
