J: 8.66854 1.22259 -0.0641977 -0.0207783 
nth temperature m m2 m4 ms e sp_h 
3 1.615 0.982248 0.965375 0.934024 0.0349416 -212.576 0.311348 
3 1.62 0.982018 0.96492 0.933131 0.0345807 -212.506 0.303028 
3 1.62 0.981976 0.964823 0.932892 0.0336849 -212.424 0.303316 
3 1.625 0.981582 0.964085 0.931596 0.0357771 -212.334 0.309232 
3 1.625 0.981446 0.963829 0.931145 0.0364719 -212.282 0.319092 
3 1.63 0.981494 0.96391 0.931257 0.0355269 -212.282 0.311898 
3 1.63 0.981368 0.963673 0.930832 0.0361944 -212.254 0.312875 
3 1.635 0.981428 0.963795 0.931084 0.0363621 -212.249 0.317075 
3 1.635 0.980378 0.961759 0.927247 0.0377674 -211.819 0.327658 
3 1.64 0.98067 0.962331 0.92835 0.0376482 -211.987 0.324809 
3 1.64 0.980632 0.962266 0.928257 0.0382195 -211.935 0.331417 
3 1.645 0.980124 0.961284 0.926412 0.0389681 -211.75 0.330881 
3 1.645 0.98034 0.96171 0.927239 0.0390933 -211.843 0.331428 
3 1.65 0.980078 0.961201 0.926279 0.0393039 -211.72 0.332551 
3 1.65 0.980094 0.96124 0.926368 0.0397304 -211.736 0.327125 
3 1.655 0.97917 0.959452 0.923029 0.0409904 -211.398 0.341756 
3 1.655 0.979912 0.960877 0.925666 0.0392551 -211.677 0.33088 
3 1.66 0.979278 0.959618 0.923192 0.0381108 -211.383 0.328776 
3 1.66 0.979598 0.960254 0.924438 0.0386481 -211.523 0.329635 
3 1.665 0.978372 0.95794 0.920301 0.0437519 -211.125 0.354398 
3 1.665 0.978658 0.958447 0.921094 0.0405909 -211.199 0.337346 
3 1.67 0.978362 0.957891 0.92011 0.0418489 -211.106 0.341904 
3 1.67 0.978866 0.95885 0.921851 0.0402224 -211.272 0.333846 
3 1.675 0.978566 0.958297 0.920888 0.0420957 -211.145 0.33729 
3 1.675 0.978034 0.957276 0.919018 0.043306 -210.967 0.351453 
3 1.68 0.97773 0.956727 0.918108 0.0458671 -210.877 0.35795 
3 1.68 0.977544 0.95635 0.91735 0.0451076 -210.772 0.356579 
3 1.685 0.977638 0.956526 0.917659 0.0444808 -210.799 0.357664 
3 1.685 0.977436 0.956096 0.916736 0.0423968 -210.698 0.352788 
3 1.69 0.9768 0.954912 0.914655 0.0457609 -210.494 0.360931 
3 1.69 0.976408 0.954178 0.913366 0.0476389 -210.397 0.368269 
3 1.695 0.976514 0.954378 0.913716 0.0471249 -210.427 0.362852 
3 1.695 0.977014 0.955344 0.915527 0.0464474 -210.608 0.359408 
3 1.7 0.976234 0.953852 0.912775 0.048194 -210.311 0.366728 
3 1.7 0.975536 0.952518 0.910338 0.0498396 -210.081 0.376671 
3 1.705 0.976198 0.953795 0.912701 0.0488249 -210.275 0.367785 
3 1.705 0.975046 0.951571 0.90856 0.0502415 -209.867 0.374651 
3 1.71 0.975244 0.951951 0.909269 0.0497228 -209.893 0.378524 
3 1.71 0.975174 0.951815 0.909022 0.0497748 -209.921 0.381324 
3 1.715 0.974586 0.950695 0.906968 0.0511259 -209.671 0.386535 
3 1.715 0.97485 0.95121 0.907942 0.0511672 -209.781 0.380777 
3 1.72 0.974512 0.950506 0.906475 0.0483931 -209.577 0.377298 
3 1.72 0.974372 0.950292 0.906249 0.0517864 -209.572 0.392258 
3 1.725 0.973862 0.9493 0.904382 0.0517591 -209.358 0.394484 
3 1.725 0.973854 0.949301 0.904424 0.0526902 -209.396 0.390627 
3 1.73 0.973362 0.948364 0.902713 0.0537883 -209.23 0.391503 
3 1.73 0.973188 0.948012 0.902013 0.053031 -209.13 0.391678 
3 1.735 0.973462 0.9485 0.902801 0.0502418 -209.218 0.378421 
3 1.735 0.97287 0.947394 0.900863 0.0529247 -208.958 0.405496 
3 1.74 0.97229 0.946305 0.898927 0.0549952 -208.804 0.406242 
3 1.74 0.972424 0.946616 0.899666 0.0579336 -208.892 0.41322 
3 1.745 0.972164 0.94606 0.898448 0.0548422 -208.75 0.3975 
3 1.745 0.971494 0.944813 0.896275 0.0580085 -208.509 0.416435 
3 1.75 0.971356 0.944549 0.895798 0.0580755 -208.486 0.415139 
3 1.75 0.971464 0.944754 0.89616 0.0578295 -208.532 0.412047 
3 1.755 0.971498 0.944805 0.896229 0.0568112 -208.499 0.415665 
3 1.755 0.97068 0.943247 0.893367 0.0585628 -208.177 0.418175 
3 1.76 0.970778 0.943435 0.893722 0.0582383 -208.229 0.415033 
3 1.76 0.970596 0.943143 0.893338 0.0617116 -208.139 0.434536 
3 1.765 0.970006 0.941997 0.891183 0.0615207 -208.013 0.423055 
3 1.765 0.969974 0.941941 0.891124 0.0618289 -207.985 0.430345 
3 1.77 0.969182 0.940479 0.888577 0.0658424 -207.695 0.441663 
3 1.77 0.969368 0.940777 0.888964 0.0623006 -207.792 0.420882 
3 1.775 0.969378 0.940807 0.889044 0.0627117 -207.728 0.429875 
3 1.775 0.969072 0.940194 0.887844 0.0615988 -207.588 0.435565 
3 1.78 0.9683 0.938782 0.885454 0.0661567 -207.364 0.449424 
3 1.78 0.96843 0.939007 0.885769 0.0646211 -207.418 0.431902 
3 1.785 0.9679 0.938006 0.884005 0.0658594 -207.238 0.443173 
3 1.785 0.968252 0.938705 0.885343 0.066863 -207.312 0.447241 
3 1.79 0.967828 0.93789 0.883849 0.0669811 -207.171 0.443943 
3 1.79 0.967138 0.936605 0.881552 0.0697904 -206.992 0.442561 
3 1.795 0.966556 0.935453 0.879363 0.0681214 -206.678 0.458083 
3 1.795 0.967134 0.936532 0.881267 0.0659491 -206.882 0.448134 
3 1.8 0.9663 0.935001 0.878656 0.0703106 -206.695 0.453002 
3 1.8 0.966078 0.934591 0.877925 0.0713499 -206.549 0.46202 
3 1.805 0.96524 0.932989 0.875024 0.0720655 -206.278 0.468874 
3 1.805 0.96566 0.933873 0.876866 0.0761022 -206.459 0.477165 
3 1.81 0.964632 0.931875 0.873038 0.0751461 -206.014 0.475525 
3 1.81 0.965156 0.932863 0.874859 0.073855 -206.237 0.47179 
3 1.815 0.964728 0.932048 0.873406 0.0742417 -206.099 0.47063 
3 1.815 0.96404 0.930729 0.870988 0.0746798 -205.879 0.474983 
3 1.82 0.963486 0.929671 0.869043 0.0750268 -205.636 0.476063 
3 1.82 0.96427 0.93114 0.871624 0.0727147 -205.848 0.467263 
3 1.825 0.963528 0.929811 0.869482 0.0780555 -205.695 0.487739 
3 1.825 0.96326 0.929269 0.868408 0.0766867 -205.542 0.482095 
3 1.83 0.961758 0.926527 0.863793 0.0846464 -205.158 0.506388 
3 1.83 0.961934 0.926769 0.863928 0.0793431 -205.127 0.488078 
3 1.835 0.961994 0.926901 0.864126 0.0800209 -205.112 0.479136 
3 1.835 0.96219 0.927311 0.865026 0.081816 -205.207 0.485308 
3 1.84 0.96083 0.92475 0.860517 0.084543 -204.689 0.521116 
3 1.84 0.961748 0.926447 0.863441 0.0808774 -205.057 0.490487 
3 1.845 0.961322 0.925679 0.862172 0.083424 -204.909 0.50638 
3 1.845 0.96072 0.924565 0.86021 0.0857388 -204.727 0.50219 
3 1.85 0.960396 0.923896 0.858874 0.0829926 -204.536 0.503948 
3 1.85 0.96009 0.923297 0.857732 0.0824147 -204.427 0.498827 
3 1.855 0.959688 0.922569 0.856544 0.0845101 -204.25 0.515699 
3 1.855 0.959318 0.921891 0.855378 0.0862736 -204.264 0.505841 
3 1.86 0.959086 0.921466 0.854642 0.0871142 -204.142 0.503903 
