J2 temperature m m2 m4 ms e sp_h 
0.2 1.86 0.985428 0.971452 0.945158 0.020631 -233.436 0.200253 
0.2 1.86 0.985572 0.97175 0.945778 0.0213975 -233.515 0.200084 
0.2 1.865 0.985044 0.970729 0.943868 0.0223784 -233.258 0.212247 
0.2 1.865 0.98542 0.971437 0.945127 0.0205889 -233.413 0.199713 
0.2 1.865 0.985402 0.971394 0.945021 0.0202069 -233.412 0.196356 
0.2 1.87 0.984808 0.970254 0.942915 0.021767 -233.16 0.209002 
0.2 1.87 0.98511 0.970853 0.944088 0.0220068 -233.314 0.205244 
0.2 1.87 0.984914 0.97047 0.943352 0.0221718 -233.222 0.20643 
0.2 1.875 0.98506 0.970738 0.94381 0.0210601 -233.269 0.201578 
0.2 1.875 0.984696 0.970054 0.942601 0.0228409 -233.128 0.215431 
0.2 1.875 0.984978 0.970588 0.943561 0.0216906 -233.232 0.206179 
0.2 1.88 0.98438 0.96942 0.941329 0.0221327 -232.968 0.211055 
0.2 1.88 0.984708 0.970052 0.942508 0.0214167 -233.1 0.205109 
0.2 1.88 0.984446 0.969546 0.941563 0.0219422 -232.999 0.209905 
0.2 1.885 0.983846 0.96839 0.939402 0.0232004 -232.73 0.216581 
0.2 1.885 0.98415 0.968996 0.940607 0.0235723 -232.915 0.217089 
0.2 1.885 0.983946 0.968585 0.939779 0.0230827 -232.802 0.21611 
0.2 1.89 0.983692 0.968106 0.938921 0.0241127 -232.704 0.221534 
0.2 1.89 0.983718 0.968166 0.939065 0.0245913 -232.703 0.22521 
0.2 1.89 0.983782 0.968263 0.93916 0.0230802 -232.718 0.217583 
0.2 1.895 0.983906 0.968505 0.939623 0.0229268 -232.775 0.214208 
0.2 1.895 0.98366 0.968039 0.938784 0.0238673 -232.674 0.221907 
0.2 1.895 0.983762 0.968235 0.939141 0.0235972 -232.712 0.218523 
0.2 1.9 0.983816 0.968325 0.939263 0.0226904 -232.734 0.212073 
0.2 1.9 0.983138 0.967039 0.936936 0.0251933 -232.453 0.228334 
0.2 1.9 0.983482 0.967717 0.938245 0.0252714 -232.635 0.22356 
0.2 1.905 0.983254 0.967262 0.937346 0.0248573 -232.478 0.230112 
0.2 1.905 0.982836 0.966437 0.935747 0.0246697 -232.291 0.230687 
0.2 1.905 0.98348 0.967679 0.938063 0.0234021 -232.561 0.218406 
0.2 1.91 0.983238 0.967209 0.937176 0.02365 -232.477 0.220227 
0.2 1.91 0.983078 0.966901 0.936595 0.0239961 -232.406 0.218943 
0.2 1.91 0.983034 0.966811 0.936419 0.0238552 -232.372 0.221558 
0.2 1.915 0.982822 0.966415 0.935726 0.024852 -232.304 0.228732 
0.2 1.915 0.98262 0.966017 0.934954 0.0248071 -232.237 0.225634 
0.2 1.915 0.982718 0.966211 0.935333 0.0248863 -232.262 0.225412 
0.2 1.92 0.982288 0.965411 0.933939 0.0271732 -232.132 0.236796 
0.2 1.92 0.982726 0.966227 0.935359 0.0247984 -232.272 0.222763 
0.2 1.92 0.982216 0.965245 0.933531 0.0258651 -232.044 0.232582 
0.2 1.925 0.981832 0.964489 0.932078 0.0257207 -231.89 0.232019 
0.2 1.925 0.981894 0.964634 0.932431 0.0269118 -231.94 0.236439 
0.2 1.925 0.98189 0.964646 0.932516 0.0279474 -231.969 0.239011 
0.2 1.93 0.981906 0.964636 0.932362 0.0257454 -231.924 0.228954 
0.2 1.93 0.981622 0.964106 0.931441 0.027186 -231.793 0.242449 
0.2 1.93 0.98184 0.964521 0.932196 0.0265023 -231.884 0.23986 
0.2 1.935 0.98116 0.963246 0.92991 0.0295077 -231.644 0.248172 
0.2 1.935 0.982084 0.964981 0.933013 0.0254458 -231.99 0.22801 
0.2 1.935 0.981476 0.963813 0.93085 0.0267443 -231.756 0.23552 
0.2 1.94 0.981212 0.963335 0.930055 0.0287614 -231.666 0.242973 
0.2 1.94 0.980786 0.962477 0.928335 0.027595 -231.436 0.242439 
0.2 1.94 0.981264 0.963415 0.930144 0.0276331 -231.637 0.243911 
0.2 1.945 0.980726 0.962375 0.928194 0.0283595 -231.419 0.246024 
0.2 1.945 0.980914 0.962752 0.928945 0.0288002 -231.543 0.242663 
0.2 1.945 0.980994 0.962901 0.929198 0.0283934 -231.581 0.23835 
0.2 1.95 0.980584 0.962089 0.92762 0.0279169 -231.341 0.244299 
0.2 1.95 0.980644 0.962204 0.927835 0.0277531 -231.383 0.243895 
0.2 1.95 0.980834 0.962587 0.928604 0.028311 -231.472 0.244746 
0.2 1.955 0.980232 0.961413 0.926372 0.0285435 -231.208 0.248754 
0.2 1.955 0.980484 0.961886 0.927212 0.0274786 -231.29 0.245014 
0.2 1.955 0.980006 0.960987 0.925604 0.0294159 -231.112 0.25226 
0.2 1.96 0.980474 0.961895 0.927316 0.0288681 -231.308 0.249738 
0.2 1.96 0.979974 0.960941 0.925578 0.0301979 -231.112 0.257751 
0.2 1.96 0.980176 0.961309 0.926194 0.0287984 -231.19 0.248982 
0.2 1.965 0.97997 0.960942 0.925606 0.0305933 -231.116 0.255849 
0.2 1.965 0.979708 0.960429 0.924618 0.0305789 -231.014 0.254843 
0.2 1.965 0.979468 0.959977 0.923808 0.0315133 -230.926 0.259578 
0.2 1.97 0.979258 0.959575 0.923066 0.0319335 -230.861 0.256849 
0.2 1.97 0.979274 0.959585 0.923036 0.0308382 -230.797 0.265998 
0.2 1.97 0.979134 0.959317 0.922529 0.0311315 -230.788 0.257143 
0.2 1.975 0.979282 0.959607 0.923096 0.0310767 -230.861 0.258577 
0.2 1.975 0.979592 0.960228 0.924314 0.0317526 -230.995 0.258063 
0.2 1.975 0.979326 0.959686 0.923215 0.030699 -230.854 0.254352 
0.2 1.98 0.97908 0.959207 0.92231 0.0307936 -230.724 0.258734 
0.2 1.98 0.978474 0.958041 0.920142 0.0317753 -230.478 0.263416 
0.2 1.98 0.97913 0.959318 0.922567 0.0314305 -230.778 0.261083 
0.2 1.985 0.97866 0.958394 0.920788 0.0311881 -230.545 0.26148 
0.2 1.985 0.978304 0.95774 0.919676 0.0333342 -230.443 0.270529 
0.2 1.985 0.978522 0.958153 0.920396 0.0326053 -230.532 0.261356 
0.2 1.99 0.978478 0.958061 0.920226 0.0322514 -230.465 0.270461 
0.2 1.99 0.977904 0.956956 0.91817 0.03313 -230.287 0.270352 
0.2 1.99 0.978204 0.957533 0.919246 0.0326741 -230.377 0.271318 
0.2 1.995 0.977914 0.956974 0.9182 0.0329709 -230.246 0.270723 
0.2 1.995 0.978262 0.957635 0.919395 0.0319869 -230.396 0.262343 
0.2 1.995 0.977928 0.957009 0.918294 0.0333527 -230.288 0.273725 
0.2 2 0.977212 0.95564 0.915776 0.0348234 -229.991 0.277564 
0.2 2 0.977176 0.955561 0.915599 0.0343813 -229.951 0.278084 
0.2 2 0.977526 0.956233 0.916849 0.033788 -230.138 0.273817 
0.2 2.005 0.977434 0.956055 0.916509 0.0337923 -230.064 0.273205 
0.2 2.005 0.977104 0.955425 0.915361 0.0345463 -229.901 0.282013 
0.2 2.005 0.97747 0.956096 0.916493 0.0323251 -230.055 0.267321 
0.2 2.01 0.976894 0.95501 0.914551 0.0342404 -229.787 0.282741 
0.2 2.01 0.976414 0.954092 0.912853 0.035207 -229.638 0.278634 
0.2 2.01 0.977222 0.955656 0.915794 0.0344718 -229.974 0.275624 
0.2 2.015 0.976208 0.9537 0.912147 0.0356219 -229.572 0.278666 
0.2 2.015 0.976394 0.954092 0.912986 0.037046 -229.649 0.288445 
0.2 2.015 0.977064 0.955348 0.915212 0.0344625 -229.908 0.274569 
0.2 2.02 0.975824 0.952976 0.910866 0.0368238 -229.421 0.291175 
0.2 2.02 0.975974 0.953273 0.911424 0.0370174 -229.486 0.284167 
0.2 2.02 0.975998 0.953305 0.911444 0.0362586 -229.483 0.285257 
0.2 2.025 0.97568 0.952704 0.91036 0.0371624 -229.364 0.287433 
0.2 2.025 0.97572 0.952787 0.910544 0.0374164 -229.412 0.288053 
0.2 2.025 0.975742 0.952828 0.910613 0.0372973 -229.354 0.292833 
0.2 2.03 0.975698 0.952751 0.910463 0.0376794 -229.356 0.287575 
0.2 2.03 0.97499 0.951404 0.908038 0.039333 -229.101 0.297441 
0.2 2.03 0.975438 0.952246 0.909535 0.0377905 -229.238 0.291127 
0.2 2.035 0.974952 0.951294 0.907718 0.0374702 -229.019 0.293209 
0.2 2.035 0.975114 0.951621 0.908374 0.0380112 -229.105 0.294798 
0.2 2.035 0.974834 0.951061 0.907261 0.0373068 -228.939 0.295467 
0.2 2.04 0.974616 0.950714 0.906837 0.0410692 -228.951 0.300852 
0.2 2.04 0.974684 0.950794 0.90684 0.0385049 -228.944 0.294722 
0.2 2.04 0.975018 0.951412 0.907909 0.0368363 -229.039 0.28947 
0.2 2.045 0.97428 0.950033 0.905483 0.039691 -228.792 0.299943 
0.2 2.045 0.974106 0.949719 0.904976 0.0409282 -228.753 0.306846 
0.2 2.045 0.974312 0.950072 0.905484 0.0385509 -228.784 0.29726 
0.2 2.05 0.974172 0.94982 0.905078 0.0394788 -228.737 0.303371 
0.2 2.05 0.974064 0.94961 0.904661 0.0394636 -228.67 0.29896 
0.2 2.05 0.974042 0.949589 0.904694 0.0405338 -228.681 0.303175 
0.2 2.055 0.973582 0.948708 0.903068 0.0411625 -228.495 0.304856 
0.2 2.055 0.974122 0.949719 0.904861 0.0391771 -228.707 0.296005 
0.2 2.055 0.9739 0.949276 0.903999 0.0386798 -228.609 0.295752 
0.2 2.06 0.972534 0.946706 0.899407 0.0428766 -228.11 0.308572 
0.2 2.06 0.973172 0.947916 0.901605 0.0413757 -228.342 0.308156 
0.2 2.06 0.97369 0.948885 0.90331 0.0394555 -228.497 0.300172 
