size temperature err_m err_ms
48 2.292 0.00534496 0.966674
48 2.293 0.00526747 0.963214
48 2.294 0.00535921 1.06711
48 2.295 0.00560339 1.02723
48 2.296 0.00496355 0.941863
48 2.297 0.00548394 0.996354
48 2.298 0.00499918 0.931482
48 2.299 0.00514065 1.00292
48 2.3 0.00508631 0.962942
48 2.301 0.00520097 0.940747
48 2.302 0.00521169 0.912592
48 2.303 0.00553695 0.905494
48 2.304 0.00537903 0.979881
48 2.305 0.00506487 0.82932
48 2.306 0.00513808 0.893074
48 2.307 0.00537648 0.840237
48 2.308 0.00631947 1.15851
48 2.309 0.00512485 0.831248
48 2.31 0.0050662 0.834294
48 2.311 0.00589368 0.908076
48 2.312 0.00519198 0.747818
48 2.313 0.0050262 0.809368
48 2.314 0.00553715 0.728312
48 2.315 0.00528034 0.769985
48 2.316 0.00522101 0.754821
48 2.317 0.0056027 0.767837
48 2.318 0.00511358 0.757249
48 2.319 0.00536834 0.772118
48 2.32 0.00530626 0.742937
48 2.321 0.00597382 0.985745
48 2.322 0.00520433 0.740834
48 2.323 0.00525811 0.794497
48 2.324 0.00559325 0.787316
48 2.325 0.00484226 0.768841
48 2.326 0.00513894 0.764638
48 2.327 0.00539188 0.743066
48 2.328 0.00489513 0.748148
48 2.329 0.00473146 0.736889
48 2.33 0.00534263 0.82058
48 2.331 0.00478624 0.707882
48 2.332 0.0053857 0.733763
48 2.333 0.00464546 0.74147
48 2.334 0.00509471 0.710122
48 2.335 0.00494757 0.762641
48 2.336 0.00523037 0.780779
48 2.337 0.00490296 0.68777
48 2.338 0.00455635 0.679497
48 2.339 0.00478558 0.72158
48 2.34 0.00486823 0.696043
48 2.341 0.00480782 0.747457
48 2.342 0.0044882 0.749283
48 2.343 0.00516337 0.864366
48 2.344 0.0046672 0.723928
48 2.345 0.0059222 1.58357
48 2.346 0.00440185 0.76409
48 2.347 0.00466261 0.813417
48 2.348 0.00451493 0.77283
48 2.349 0.00439053 0.634659
48 2.35 0.0043765 0.673369
48 2.351 0.00425045 0.727476
48 2.352 0.00422783 0.621326
48 2.353 0.00485041 0.746314
48 2.354 0.00426292 0.706794
48 2.355 0.00568069 1.50621
48 2.356 0.00402431 0.637515
48 2.357 0.0043417 0.694736
48 2.358 0.00417351 0.639438
48 2.359 0.00406916 0.669812
48 2.36 0.00410464 0.695294
48 2.361 0.00386475 0.71575
48 2.362 0.00479474 0.785945
48 2.363 0.00510261 1.02512
48 2.364 0.00429671 0.691907
48 2.365 0.00436346 0.64896
48 2.366 0.00397503 0.628364
48 2.367 0.00449007 0.671215
48 2.368 0.0036776 0.653974
48 2.369 0.00408895 0.636804
48 2.37 0.00382718 0.64407
48 2.371 0.00378454 0.618155
48 2.372 0.00341562 0.61665
48 2.373 0.0035427 0.615319
48 2.374 0.00416614 0.701347
48 2.375 0.00330407 0.523618
48 2.376 0.00358721 0.651325
48 2.377 0.00341114 0.604285
48 2.378 0.00359647 0.527638
48 2.379 0.00371727 0.593892
48 2.38 0.00334384 0.574309
48 2.381 0.00385442 0.588191
48 2.382 0.00379239 0.568615
48 2.383 0.00337495 0.587542
48 2.384 0.00375652 0.59582
48 2.385 0.00338157 0.596863
48 2.386 0.00328685 0.588516
48 2.387 0.00336131 0.59138
48 2.388 0.00339524 0.583425
48 2.389 0.00320109 0.473327
48 2.39 0.00353761 0.539379
48 2.391 0.00302642 0.459138
48 2.392 0.00331278 0.484521
48 2.393 0.00321875 0.471843
48 2.394 0.00351821 0.607348
48 2.395 0.00324678 0.504955
48 2.396 0.00327976 0.510559
48 2.397 0.0031122 0.509561
48 2.398 0.0037841 0.576224
48 2.399 0.00340051 0.490612
48 2.4 0.00316529 0.520649
48 2.401 0.00285073 0.444304
48 2.402 0.00305589 0.5006
48 2.403 0.0032932 0.505384
48 2.404 0.00306275 0.499159
48 2.405 0.00290402 0.477236
48 2.406 0.00273271 0.409226
48 2.407 0.00324859 0.444972
48 2.408 0.00290059 0.443217
48 2.409 0.00333427 0.510718
48 2.41 0.00275375 0.379636
48 2.411 0.00292275 0.423182
