size temperature err_m err_ms
48 2.346 0.00324318 0.515206
48 2.347 0.00325101 0.489127
48 2.348 0.0032574 0.500095
48 2.349 0.00329194 0.518754
48 2.35 0.00318702 0.488891
48 2.351 0.00320946 0.497028
48 2.352 0.00310983 0.501424
48 2.353 0.00312449 0.484036
48 2.354 0.00323557 0.508348
48 2.355 0.00318922 0.492962
48 2.356 0.00312493 0.487896
48 2.357 0.00312625 0.468876
48 2.358 0.00304121 0.465627
48 2.359 0.003009 0.468182
48 2.36 0.00318498 0.540177
48 2.361 0.00283282 0.453138
48 2.362 0.0030046 0.473544
48 2.363 0.00298058 0.484693
48 2.364 0.00289899 0.458967
48 2.365 0.00289893 0.467494
48 2.366 0.0028777 0.458456
48 2.367 0.00286028 0.439856
48 2.368 0.00291146 0.466992
48 2.369 0.0029382 0.456942
48 2.37 0.00276369 0.451308
48 2.371 0.00274935 0.443325
48 2.372 0.00285715 0.433306
48 2.373 0.00280386 0.449805
48 2.374 0.00283495 0.455981
48 2.375 0.00275072 0.417925
48 2.376 0.00292242 0.534315
48 2.377 0.00268253 0.459303
48 2.378 0.00271741 0.419361
48 2.379 0.00259452 0.430688
48 2.38 0.00254779 0.415159
48 2.381 0.00260931 0.406165
48 2.382 0.00269305 0.424434
48 2.383 0.00263393 0.402666
48 2.384 0.00251542 0.409462
48 2.385 0.00256893 0.44055
48 2.386 0.00251686 0.424734
48 2.387 0.00257851 0.381432
48 2.388 0.00246722 0.384357
48 2.389 0.00245193 0.41686
48 2.39 0.00246795 0.373998
48 2.391 0.00244871 0.368097
48 2.392 0.00254851 0.417406
48 2.393 0.00244278 0.365158
48 2.394 0.0024317 0.370069
48 2.395 0.00239425 0.369984
48 2.396 0.00242943 0.386511
48 2.397 0.00230971 0.367262
48 2.398 0.00233785 0.360737
48 2.399 0.00223794 0.360578
48 2.4 0.00232359 0.350044
48 2.401 0.00224073 0.366574
48 2.402 0.0022502 0.354285
48 2.403 0.00236789 0.365423
