size temperature m m2 m4 mag_sus e sp_heat 
10 3.355 0.372842 0.193659 0.076263 1.62885 -103.882 0.64138 
10 3.36 0.37467 0.193397 0.0750211 1.57795 -103.43 0.620228 
10 3.36 0.375666 0.194506 0.0759849 1.58872 -103.808 0.622923 
10 3.36 0.375888 0.195519 0.0773313 1.61391 -103.52 0.640571 
10 3.365 0.373812 0.194054 0.0758435 1.61421 -103.364 0.617722 
10 3.365 0.372262 0.19177 0.0744106 1.58071 -103.473 0.622945 
10 3.365 0.37434 0.19354 0.0756361 1.58722 -103.616 0.620524 
10 3.37 0.376776 0.19511 0.0758147 1.57714 -103.267 0.620913 
10 3.37 0.372574 0.191867 0.0740411 1.57434 -102.858 0.618949 
10 3.37 0.370568 0.190513 0.0735497 1.5784 -102.97 0.622644 
10 3.375 0.366184 0.18636 0.0707237 1.54872 -102.402 0.599883 
10 3.375 0.364994 0.184271 0.0688273 1.5126 -102.2 0.580214 
10 3.375 0.36382 0.184374 0.0699071 1.541 -102.027 0.606741 
10 3.38 0.3659 0.186158 0.0706161 1.54659 -102.061 0.598618 
10 3.38 0.367254 0.187657 0.0716743 1.56158 -102.39 0.607753 
10 3.38 0.365472 0.185737 0.0703454 1.54342 -101.69 0.607407 
10 3.385 0.365132 0.186243 0.0716179 1.56342 -102.321 0.626415 
10 3.385 0.36192 0.183301 0.0693945 1.5455 -101.628 0.599329 
10 3.385 0.362384 0.183206 0.0686913 1.53276 -101.799 0.598608 
10 3.39 0.366954 0.187545 0.0716658 1.56018 -102.384 0.604486 
10 3.39 0.361198 0.181786 0.068121 1.51392 -101.444 0.587713 
10 3.39 0.36047 0.181767 0.0688912 1.52885 -101.37 0.609699 
10 3.395 0.360636 0.181468 0.0679004 1.51426 -101.037 0.586832 
10 3.395 0.361096 0.18136 0.0678851 1.50132 -101.357 0.597483 
10 3.395 0.358982 0.180366 0.0674803 1.51687 -101.243 0.586109 
10 3.4 0.35767 0.180509 0.0682844 1.54649 -101.05 0.593888 
10 3.4 0.357278 0.180112 0.068219 1.54307 -101.028 0.598719 
10 3.4 0.359072 0.180915 0.0681064 1.52888 -101.455 0.600225 
10 3.405 0.355766 0.178251 0.0665943 1.5178 -100.843 0.581824 
10 3.405 0.359526 0.180856 0.0679508 1.51532 -100.842 0.602732 
10 3.405 0.352552 0.174883 0.0640693 1.48576 -100.26 0.575549 
10 3.41 0.351514 0.173888 0.0637466 1.47585 -99.5451 0.580228 
10 3.41 0.357192 0.178837 0.0659689 1.50295 -100.603 0.589285 
10 3.41 0.354566 0.176239 0.0646196 1.48158 -100.72 0.566181 
10 3.415 0.35063 0.173095 0.0631411 1.46864 -100.066 0.568027 
10 3.415 0.353644 0.175329 0.0638812 1.47187 -99.9262 0.563862 
10 3.415 0.355852 0.176701 0.0649353 1.46618 -100.425 0.574281 
10 3.42 0.349752 0.171617 0.0619369 1.44125 -99.3069 0.568683 
10 3.42 0.351752 0.174124 0.0635086 1.47352 -99.6975 0.569375 
10 3.42 0.351566 0.174614 0.0643927 1.49168 -100.071 0.576573 
10 3.425 0.348072 0.171767 0.0630131 1.47775 -99.1826 0.581863 
10 3.425 0.346252 0.169881 0.0612639 1.45957 -99.2347 0.568986 
10 3.425 0.347178 0.169728 0.060974 1.43635 -99.3408 0.548854 
10 3.43 0.34877 0.171306 0.0621301 1.44798 -99.5873 0.563684 
10 3.43 0.34735 0.170253 0.0613287 1.44609 -99.5658 0.557233 
10 3.43 0.344722 0.16937 0.0614815 1.47338 -98.9709 0.568975 
10 3.435 0.342036 0.165382 0.0584003 1.40882 -98.5347 0.551651 
10 3.435 0.34519 0.167211 0.0589295 1.39896 -98.9968 0.552802 
10 3.435 0.34603 0.169325 0.0610457 1.4436 -98.6146 0.561593 
10 3.44 0.344928 0.168165 0.0598001 1.42994 -98.8829 0.551177 
10 3.44 0.344146 0.167353 0.0594656 1.42199 -98.6305 0.543556 
10 3.44 0.343318 0.167115 0.0598886 1.43163 -98.7066 0.55371 
10 3.445 0.338822 0.161717 0.0557788 1.36187 -97.8994 0.53739 
10 3.445 0.341172 0.165196 0.058815 1.41648 -98.087 0.555163 
10 3.445 0.34378 0.166789 0.0592874 1.41087 -98.7686 0.545847 
10 3.45 0.340746 0.164882 0.0582244 1.41373 -98.0211 0.538581 
10 3.45 0.340788 0.164115 0.0578003 1.39067 -97.8805 0.542296 
10 3.45 0.342518 0.166072 0.0585478 1.41316 -97.9378 0.542964 
10 3.455 0.33642 0.161127 0.0561006 1.3878 -97.5309 0.5339 
10 3.455 0.336808 0.16069 0.0555332 1.36758 -97.4549 0.533668 
10 3.455 0.33488 0.160127 0.0557203 1.38878 -97.4262 0.540083 
10 3.46 0.334116 0.158661 0.0545636 1.35918 -97.071 0.522543 
10 3.46 0.337918 0.162257 0.0565806 1.38926 -97.2267 0.537031 
10 3.46 0.334238 0.159022 0.0548429 1.36725 -97.1846 0.521798 
10 3.465 0.335872 0.15939 0.0545147 1.3443 -97.116 0.521149 
10 3.465 0.333034 0.157958 0.0540372 1.35775 -96.8088 0.531726 
10 3.465 0.334876 0.159349 0.0548125 1.36241 -97.269 0.518342 
10 3.47 0.332298 0.157456 0.0537777 1.35545 -96.6426 0.521867 
10 3.47 0.330606 0.15567 0.0529014 1.33629 -96.3301 0.514011 
10 3.47 0.329254 0.154811 0.0526214 1.33726 -96.2358 0.515138 
10 3.475 0.332006 0.156858 0.0535109 1.34188 -96.5518 0.515481 
10 3.475 0.33515 0.159126 0.0541204 1.34678 -96.8659 0.513466 
10 3.475 0.330102 0.156004 0.0533041 1.35358 -96.4602 0.522515 
10 3.48 0.32714 0.153225 0.0515778 1.32772 -96.138 0.512672 
10 3.48 0.328592 0.154058 0.0519135 1.32428 -96.2887 0.513447 
10 3.48 0.328364 0.154204 0.0521648 1.33278 -96.605 0.507862 
10 3.485 0.327708 0.153528 0.0516934 1.32382 -95.9657 0.516514 
10 3.485 0.326724 0.152649 0.051455 1.31709 -95.8125 0.516583 
10 3.485 0.324988 0.151989 0.0510433 1.33061 -95.5819 0.509071 
10 3.49 0.326444 0.152104 0.0504655 1.30482 -95.3515 0.500362 
10 3.49 0.325396 0.15126 0.0500194 1.3002 -95.1762 0.496632 
10 3.49 0.329466 0.154732 0.0523774 1.32334 -95.8273 0.511931 
10 3.495 0.324666 0.150649 0.0499357 1.29444 -95.1924 0.510231 
10 3.495 0.320132 0.14743 0.0484687 1.28599 -94.7737 0.493076 
10 3.495 0.324178 0.150539 0.0499789 1.30037 -95.6825 0.497741 
