J2 temperature m m2 m4 ms e sp_h 
0.2 1.85 0.999798 0.9996 0.999217 0.000229146 -239.904 0.00273386 
0.2 1.85 0.99981 0.999624 0.999262 0.000203454 -239.909 0.00253383 
0.2 1.855 0.999848 0.999699 0.99941 0.000166949 -239.927 0.00203376 
0.2 1.855 0.99988 0.999762 0.999534 0.000128604 -239.942 0.00159732 
0.2 1.855 0.99988 0.999762 0.999534 0.000128604 -239.942 0.00159732 
0.2 1.86 0.99983 0.999664 0.999342 0.000194145 -239.919 0.00232572 
0.2 1.86 0.999824 0.999652 0.999317 0.000187582 -239.916 0.0023236 
0.2 1.86 0.999862 0.999727 0.999464 0.000147363 -239.934 0.0018254 
0.2 1.865 0.99978 0.999564 0.999147 0.000237619 -239.895 0.0028962 
0.2 1.865 0.999884 0.99977 0.99955 0.000127965 -239.945 0.00154143 
0.2 1.865 0.999886 0.999774 0.999558 0.000125845 -239.946 0.00151524 
0.2 1.87 0.99983 0.999663 0.99934 0.000180273 -239.918 0.00222111 
0.2 1.87 0.999852 0.999707 0.999426 0.000161396 -239.929 0.00194934 
0.2 1.87 0.999818 0.99964 0.999295 0.000205715 -239.914 0.00241714 
0.2 1.875 0.999796 0.999596 0.99921 0.000232447 -239.903 0.00273956 
0.2 1.875 0.999842 0.999687 0.999387 0.000171469 -239.924 0.00210701 
0.2 1.875 0.999804 0.999612 0.999239 0.000207018 -239.906 0.00254383 
0.2 1.88 0.999826 0.999655 0.999325 0.000183496 -239.916 0.0022488 
0.2 1.88 0.99984 0.999683 0.99938 0.000177362 -239.923 0.00217362 
0.2 1.88 0.999816 0.999636 0.999286 0.000198199 -239.912 0.00242899 
0.2 1.885 0.999842 0.999687 0.999387 0.000166315 -239.924 0.00203284 
0.2 1.885 0.999766 0.999537 0.999092 0.000245371 -239.888 0.00299912 
0.2 1.885 0.999846 0.999695 0.999404 0.000179113 -239.927 0.00203021 
0.2 1.89 0.999774 0.999553 0.999127 0.000278779 -239.894 0.00313897 
0.2 1.89 0.999864 0.999731 0.999473 0.00014717 -239.935 0.00179407 
0.2 1.89 0.999848 0.999699 0.999411 0.000172323 -239.928 0.00198083 
0.2 1.895 0.999852 0.999707 0.999426 0.000163488 -239.93 0.00191142 
0.2 1.895 0.999734 0.999473 0.998968 0.000281227 -239.873 0.00338121 
0.2 1.895 0.999826 0.999656 0.999325 0.000186265 -239.917 0.00222654 
0.2 1.9 0.99977 0.999545 0.99911 0.000264584 -239.89 0.00313269 
0.2 1.9 0.999844 0.999691 0.999394 0.00016293 -239.925 0.00197574 
0.2 1.9 0.999778 0.999561 0.99914 0.000243722 -239.894 0.0028714 
0.2 1.905 0.999788 0.99958 0.999177 0.000220213 -239.898 0.00266336 
0.2 1.905 0.99976 0.999525 0.999069 0.000253144 -239.885 0.00302399 
0.2 1.905 0.99976 0.999525 0.999069 0.000253144 -239.885 0.00302399 
