J: 3.37764 1.11093 0 0 
nth step2 temperature e 
1 1024 1.675 -215.727 
1 1024 1.675 -215.717 
1 1024 1.675 -215.666 
1 1024 1.675 -216.068 
1 1024 1.675 -215.601 
1 1024 1.675 -215.64 
1 1024 1.675 -215.293 
1 1024 1.675 -215.805 
1 1024 1.675 -216.35 
1 1024 1.675 -215.727 
1 1024 1.675 -215.611 
1 1024 1.675 -216.205 
1 1024 1.675 -215.925 
1 1024 1.675 -215.482 
1 1024 1.675 -215.364 
1 1024 1.675 -215.644 
1 1024 1.675 -216.016 
1 1024 1.675 -215.849 
1 1024 1.675 -215.64 
1 1024 1.675 -216.116 
1 1024 1.68 -215.385 
1 1024 1.68 -215.851 
1 1024 1.68 -215.178 
1 1024 1.68 -215.848 
1 1024 1.68 -215.359 
1 1024 1.68 -215.445 
1 1024 1.68 -215.445 
1 1024 1.68 -215.934 
1 1024 1.68 -216.076 
1 1024 1.68 -215.74 
1 1024 1.68 -215.934 
1 1024 1.68 -215.312 
1 1024 1.68 -215.663 
1 1024 1.68 -215.759 
1 1024 1.68 -215.271 
1 1024 1.68 -215.875 
1 1024 1.68 -215.795 
1 1024 1.68 -215.583 
1 1024 1.68 -215.827 
1 1024 1.68 -215.548 
1 1024 1.68 -215.965 
